bill_id,official_title,short_title,policy_area,subjects,category_step1,reason_step1,category_4o,bill_type_4o,bill_category_4o,reason_4o,category_sonnet,bill_type_sonnet,bill_category_sonnet,reason_sonnet,category_opus,bill_type_opus,bill_category_opus,reason_opus
s2869-114,"A bill to amend the Internal Revenue Code of 1986 to improve college savings under section 529 programs, and for other purposes.",Boost Saving for College Act,Taxation,"Bank accounts, deposits, capital|Disability and paralysis|Employee benefits and pensions|Higher education|Income tax credits|Income tax exclusion|Student aid and college costs",1.0,"The bill modifies tax treatment for employer contributions to 529 plans, which are classified as employee benefits, thereby directly affecting private employer benefit obligations and incentives.",,,,"The bill primarily addresses tax treatment of 529 college savings plans and does not impose new obligations on private employers regarding wages, hours, or benefits.",,,,"This bill modifies tax treatment of 529 college savings plans and allows employer contributions to such plans to be excluded from employee income, but these are general tax benefits for education savings, not obligations imposed on private employers regarding wage, hour, or benefit compliance.",,,,"This bill modifies tax treatment of 529 college savings plans, offering a tax credit for individual contributions and a tax exclusion for employer contributions to 529 plans; these are general tax incentives for education savings, not regulations imposing wage, hour, or benefit obligations on private employers."
hr2912-116,To amend the Internal Revenue Code of 1986 to make employers of spouses of military personnel eligible for the work opportunity credit.,Military Spouse Hiring Act,Taxation,Employee hiring|Income tax credits|Military personnel and dependents|Wages and earnings,1.0,"The bill introduces a tax incentive (Work Opportunity Tax Credit) for private employers who hire military spouses, which aligns with the category's inclusion of tax credits that encourage or discourage employer conduct related to wages and hiring.",,,,"The bill offers a tax credit for hiring military spouses, which incentivizes hiring decisions but does not directly impose wage, hour, or benefit obligations on private employers.",,,,"This bill expands the Work Opportunity Tax Credit to include hiring military spouses, which is a general hiring incentive unrelated to employer wage, hour, or benefit compliance obligations.",,,,"The bill expands the Work Opportunity Tax Credit to include military spouses as a targeted hiring group; this is a tax credit for hiring workers from a specific group, which does not qualify as regulating private employer wage, hour, or benefit obligations."
s1902-114,A bill to provide for the treatment and extension of temporary financing of short-time compensation programs.,Layoff Prevention Extension Act of 2015,Labor and Employment,Unemployment|Wages and earnings,1.0,"The bill extends federal financing for state short-time compensation programs that allow private employers to reduce employee workweeks instead of conducting layoffs, directly impacting employer wage obligations and layoff practices.",,,,"The bill primarily concerns federal financing and state program administration for short-time compensation, not direct private employer wage, hour, or benefit obligations.",,,,"This bill extends federal financing for state short-time compensation programs (work-sharing unemployment insurance), which is a government funding mechanism for state unemployment systems, not a regulation imposing wage, hour, or benefit obligations on private employers.",,,,"This bill extends federal financing and grant deadlines for state short-time compensation (work-sharing) unemployment programs; it addresses government funding of state unemployment insurance programs rather than imposing direct obligations on private employers regarding wages, hours, or benefits."
hr4505-115,"To amend the Fair Labor Standards Act of 1938 to establish a minimum salary threshold for bona fide executive, administrative, and professional employees exempt from Federal overtime compensation requirements, and automatically update such threshold every 3 years.",Restoring Overtime Pay Act of 2017,Labor and Employment,Administrative law and regulatory procedures|Department of Labor|Labor standards|Wages and earnings,1.0,"The bill amends the Fair Labor Standards Act to establish and update salary thresholds for overtime exemptions, directly regulating private employer obligations regarding overtime pay.",1,enforcement,wage_hour,"The bill establishes and updates a minimum salary threshold for overtime exemption under the FLSA, directly affecting private employer wage obligations.",1,enforcement,wage_hour,"The bill directly strengthens FLSA overtime protections by raising and automatically updating the salary threshold for white-collar exemptions, thereby expanding the number of employees entitled to overtime pay from private employers.",1,enforcement,wage_hour,"This bill directly amends the FLSA to establish and automatically update the salary threshold for overtime exemptions, tightening private employer overtime compensation obligations."
hr2095-115,"To amend the Fair Labor Standards Act of 1938 to prohibit discrimination in the payment of wages on account of sex, race, or national origin, and for other purposes.",Fair Pay Act of 2017,Labor and Employment,"Civil actions and liability|Employment discrimination and employee rights|Government information and archives|Government studies and investigations|Legal fees and court costs|Racial and ethnic relations|Sex, gender, sexual orientation discrimination|Wages and earnings",1.0,"The bill amends the Fair Labor Standards Act to prohibit wage discrimination based on sex, race, or national origin and includes whistleblower protections for employees discussing wages, directly regulating private employer wage obligations.",1,enforcement,wage_hour,"The bill amends the Fair Labor Standards Act to prohibit wage discrimination based on sex, race, or national origin, directly imposing obligations on private employers regarding wage practices.",1,enforcement,wage_hour,"Amends the FLSA to prohibit wage discrimination based on sex, race, or national origin and adds compensatory/punitive damages, directly strengthening private employer wage obligations.",1,enforcement,wage_hour,"This bill amends the Fair Labor Standards Act to prohibit wage discrimination based on sex, race, or national origin, directly imposing new obligations on private employers regarding wage payment practices and adding enforcement mechanisms including compensatory and punitive damages."
s1618-115,A bill to amend the Internal Revenue Code of 1986 for purposes of the tax on private foundation excess business holdings to treat as outstanding any employee-owned stock purchased by a business enterprise pursuant to certain employee stock ownership retirement plans.,,Taxation,"Business investment and capital|Employee benefits and pensions|Sales and excise taxes|Securities|Social work, volunteer service, charitable organizations|Tax-exempt organizations",1.0,"The bill addresses employee stock ownership plans (ESOPs), which are qualified retirement benefit plans under ERISA, by modifying tax treatment for private foundations holding stock purchased from these plans, thereby relating to employer-sponsored retirement benefit obligations.",,,,"The bill primarily addresses tax treatment of employee-owned stock in relation to private foundation holdings, not private employer wage, hour, or benefit obligations.",,,,"This bill modifies tax treatment of private foundation excess business holdings when employee-owned stock is repurchased by the business enterprise; it addresses tax-exempt organization rules and securities treatment, not private employer wage, hour, or benefit obligations to employees.",,,,"This bill modifies tax rules for private foundation excess business holdings related to employee stock ownership plan transactions; it does not impose new wage, hour, or benefit obligations on private employers but rather adjusts tax treatment of ESOP-related stock for foundation tax purposes."
hr5006-114,"To amend section 214(c)(8) of the Immigration and Nationality Act to modify the data reporting requirements relating to nonimmigrant employees, and for other purposes.",Visa Transparency Anti-Trafficking Act of 2016,Immigration,Congressional oversight|Cultural exchanges and relations|Foreign labor|Government information and archives|Immigration status and procedures|Visas and passports,1.0,"The bill mandates private employers to report compensation data for nonimmigrant workers, directly addressing wage transparency and oversight mechanisms relevant to preventing wage theft and exploitation under the Fair Labor Standards Act.",,,,"The bill primarily concerns immigration data reporting requirements and does not impose new obligations on private employers regarding wage, hour, or benefits.",,,,"This bill concerns immigration data reporting requirements for nonimmigrant visa holders and their employers, not private employer wage, hour, or benefit obligations; the compensation reporting is for immigration tracking purposes, not enforcement of wage/hour standards.",,,,"This bill's primary purpose is to expand government data reporting and transparency requirements regarding nonimmigrant visa holders; it does not impose wage, hour, or benefit obligations on private employers but rather requires government agencies to collect and publish immigration-related data."
s27-116,"A bill to amend the Surface Mining Control and Reclamation Act of 1977 to transfer certain funds to the 1974 United Mine Workers of America Pension Plan, and for other purposes.",American Miners Act of 2019,Labor and Employment,Bankruptcy|Cardiovascular and respiratory health|Coal|Corporate finance and management|Employee benefits and pensions|Government information and archives|Government trust funds|Health care costs and insurance|Labor-management relations|Mining|Sales and excise taxes|Worker safety and health,1.0,"The bill addresses the funding of private employer-sponsored pension and health benefit plans (UMWA) for coal miners, directly relating to ERISA-covered obligations and the consequences of corporate bankruptcy on employee benefits.",,,,"The bill primarily addresses the solvency of pension and health benefit funds for retired coal miners, focusing on government trust fund transfers rather than imposing new obligations on private employers.",,,,"This bill primarily addresses government trust fund financing for coal miner pension and health benefits (the 1974 UMWA Pension Plan and Multiemployer Health Benefit Plan) through Treasury transfers from the Abandoned Mine Reclamation Fund, rather than imposing wage, hour, or benefit obligations directly on private non-governmental employers.",,,,"This bill primarily addresses government trust fund transfers (Abandoned Mine Reclamation Fund, Black Lung Disability Trust Fund) to finance the 1974 UMWA Pension Plan and Multiemployer Health Benefit Plan, rather than imposing new obligations on private employers regarding their wage, hour, or benefit conduct; the in-service distribution provision modifies optional plan features without creating new mandatory employer obligations."
s254-114,A bill to lower health premiums and increase choice for small businesses.,Small Business Health Relief Act of 2015,Health,Comprehensive health care|Employee benefits and pensions|Health care costs and insurance|Health care coverage and access|Income tax deductions|Sales and excise taxes|Small business|Wages and earnings,1.0,"The bill repeals the employer mandate and reporting requirements under the Affordable Care Act, directly affecting private employers' obligations to provide health insurance coverage to their employees.",,,,"The bill primarily addresses health insurance market rules and tax provisions, not private employer wage, hour, or benefit obligations; it repeals ACA employer mandate penalties but does not impose new obligations on private employers.",1,enforcement,healthcare,"Repeals the ACA employer mandate requiring large employers to offer minimum essential health coverage to full-time employees, directly weakening private employer health benefit obligations under federal law.",1,enforcement,healthcare,"The bill repeals the ACA employer mandate requiring large private employers to offer minimum essential health insurance coverage to full-time employees, directly weakening private employer obligations regarding employer-sponsored group health plans."
hr5802-113,"To amend the Employee Retirement Income Security Act of 1974 to permit multiemployer plans in critical status to modify plan rules relating to withdrawal liability, and for other purposes.",,Labor and Employment,Corporate finance and management|Employee benefits and pensions,1.0,"The bill amends ERISA to modify withdrawal liability rules for multiemployer pension plans, directly regulating private employer obligations regarding retirement benefits.",1,enforcement,pension,"The bill amends ERISA to modify employer obligations regarding withdrawal liability in multiemployer pension plans, directly affecting private employer pension obligations.",1,enforcement,pension,"The bill amends ERISA to modify withdrawal liability rules for multiemployer pension plans in critical status, directly affecting private employer obligations under pension plan participation and withdrawal.",1,enforcement,pension,"This bill amends ERISA to modify rules governing multiemployer pension plan withdrawal liability for plans in critical status, directly altering private employer obligations as plan sponsors regarding pension funding and withdrawal liability computations."
s2237-112,"A bill to provide a temporary income tax credit for increased payroll and extend bonus depreciation for an additional year, and for other purposes.",Small Business Jobs and Tax Relief Act,Taxation,Business investment and capital|Employee hiring|Income tax credits|Income tax deductions|U.S. territories and protectorates|Wages and earnings,1.0,"The bill provides a tax credit to private employers based on increased wages and compensation paid to employees, directly incentivizing wage-related conduct under the scope of wage and hour issues.",,,,"The bill primarily offers a tax credit for increased payroll and extends bonus depreciation, which are general tax incentives and not direct regulations on private employer wage, hour, or benefit obligations.",,,,"This bill offers a general tax credit for increasing payroll and extends bonus depreciation; it incentivizes hiring decisions and capital investment rather than regulating private employer wage, hour, or benefit compliance obligations.",,,,"This bill offers employers a temporary tax credit for increasing their payroll and extends bonus depreciation — these are general hiring/investment tax incentives, not regulations of private employer wage, hour, or benefit obligations."
s1827-114,A bill to amend the Internal Revenue Code of 1986 to improve the tax treatment of small businesses.,Small Business Tax Compliance Relief Act of 2015,Taxation,"Accounting and auditing|Administrative law and regulatory procedures|Business expenses|Business investment and capital|Business records|Capital gains tax|Charitable contributions|Computers and information technology|Congressional oversight|Department of the Treasury|Employee benefits and pensions|Foreign and international banking|Health care costs and insurance|Income tax deductions|Income tax exclusion|Inflation and prices|Internal Revenue Service (IRS)|Life, casualty, property insurance|Sales and excise taxes|Securities|Self-employed|Small business|Student aid and college costs|Tax administration and collection, taxpayers|Tax-exempt organizations|Taxation of foreign income",1.0,"The bill modifies tax rules regarding employer-sponsored pension plans and health insurance costs for small businesses, directly affecting private employer obligations and incentives related to employee benefits under ERISA and the Internal Revenue Code.",,,,"The bill primarily addresses tax treatment and compliance for small businesses, including accounting methods and tax deductions, without imposing new obligations on private employers regarding wages, hours, or benefits.",1,enforcement,pension,"The bill directly modifies private employer obligations under ERISA by allowing small business entities to maintain 'flexible retirement accounts,' repealing simple pension plan rules, and eliminating top-heavy plan requirements, thereby changing mandatory pension plan compliance standards for private employers.",1,enforcement,pension,"The bill directly imposes new obligations and modifies private employer pension plan requirements by creating flexible retirement accounts, repealing SIMPLE plans and SIMPLE IRAs, and repealing top-heavy plan rules — these are substantive changes to mandatory employer obligations as plan sponsors under ERISA/IRC retirement plan provisions, making pension the dominant focus among qualifying provisions."
s868-115,A bill to amend the Employee Retirement Income Security Act of 1974 to require a lifetime income disclosure.,Lifetime Income Disclosure Act,Labor and Employment,Administrative law and regulatory procedures|Department of Labor|Employee benefits and pensions|Government information and archives,1.0,"The bill amends ERISA to mandate lifetime income disclosures for pension benefit statements, directly regulating employer-sponsored retirement benefit plan obligations under the Wage Hour & Benefits category.",1,enforcement,pension,"The bill imposes new disclosure obligations on private employers as plan sponsors under ERISA, directly affecting pension benefit statements.",1,enforcement,pension,"Amends ERISA to impose new mandatory disclosure obligations on private employers as pension plan sponsors, requiring them to provide lifetime income stream equivalents on participant benefit statements.",1,enforcement,pension,"The bill amends ERISA to impose a new mandatory disclosure obligation on private employer pension plan administrators, requiring them to include lifetime income stream equivalents in pension benefit statements, which constitutes a direct new obligation on private employers as plan sponsors."
hr2109-112,"To provide for each American the opportunity to provide for his or her retirement through a S.A.F.E. account, and for other purposes.",Savings Account for Every American Act of 2011,Labor and Employment,"Employee benefits and pensions|Government employee pay, benefits, personnel management|Government information and archives|Government studies and investigations|Health care costs and insurance|Income tax deductions|Income tax exclusion|Life, casualty, property insurance|Long-term, rehabilitative, and terminal care|Self-employed|Social security and elderly assistance|Veterans' pensions and compensation",1.0,"The bill mandates private employers to establish payroll deduction programs and make matching contributions to employee retirement accounts, imposing penalties for non-compliance, which directly regulates employer obligations regarding employee pension and retirement benefits.",1,enforcement,pension,"The bill imposes new obligations on private employers to establish payroll deduction programs and make matching contributions for employee retirement accounts, directly affecting employer pension obligations.",1,enforcement,pension,"The bill imposes mandatory obligations on private employers to establish payroll deduction programs for employee S.A.F.E. account contributions and to make matching contributions after 15 years, with penalties for noncompliance, directly regulating private employer retirement benefit conduct.",1,enforcement,pension,"The bill mandates that private employers establish payroll deduction programs for S.A.F.E. accounts, requires employer matching contributions after 15 years, and imposes penalties on employers who fail to comply — these are direct mandatory obligations on private employers regarding retirement savings/benefit plans."
hr5325-113,"To amend the Internal Revenue Code of 1986 to provide tax incentives to meet the needs of the American manufacturing workforce, and for other purposes.",American Manufacturing Workforce Act of 2014,Taxation,Adult education and literacy|Employee benefits and pensions|Employment and training programs|Income tax credits|Industrial policy and productivity|Manufacturing|Student aid and college costs|Vocational and technical education,1.0,"The bill provides tax incentives for private employers to fund employee training and education expenses, which aligns with the category's scope of bills introducing tax incentives that encourage or discourage employer benefit-related conduct.",,,,"The bill primarily introduces tax credits for employer-provided job training, which incentivizes behavior rather than directly imposing wage or benefit obligations on private employers.",1,tax_credit_introduction,wage_hour,"Introduces new tax credits specifically for employer-provided job training expenses in manufacturing, which qualifies as incentivizing better employer behavior regarding employee development and skills training.",1,tax_credit_introduction,wage_hour,"The bill introduces new tax credits for employer-provided job training expenses specifically for manufacturing workers, which qualifies as a tax credit incentivizing employers toward better wage/benefit conduct through employer-provided training programs."
hr6422-114,To amend the Internal Revenue Code of 1986 to treat qualified alternative commuter programs as an excludable qualified transportation fringe benefit.,Commuter Access Reform Act,Taxation,,1.0,"The bill modifies tax exclusions for employer-provided transportation fringe benefits, directly regulating the financial obligations and benefit structures of private employers under the Internal Revenue Code.",,,,"The bill introduces a tax benefit for employer-provided commuter programs, which is unrelated to wage, hour, or benefit obligations directly imposed on private employers.",,,,"This bill creates a tax exclusion for employees receiving ride-share commuter benefits and does not impose wage, hour, or benefit obligations on private employers; it is a general tax policy measure incentivizing commuter programs, not a regulation of employer wage conduct.",,,,"This bill creates a new tax exclusion for employer-provided ride-share commuter benefits, which is a general tax benefit related to transportation fringe benefits rather than a bill that imposes new wage, hour, or benefit obligations on private employers."
hr5272-114,"To amend the Religious Freedom Restoration Act of 1993 to protect civil rights and otherwise prevent meaningful harm to third parties, and for other purposes.",Do No Harm Act,"Civil Rights and Liberties, Minority Issues","Crimes against women|Disability and health-based discrimination|Employee leave|Employment discrimination and employee rights|First Amendment rights|Health care coverage and access|Housing discrimination|Labor-management relations|Religion|Sex, gender, sexual orientation discrimination|Wages and earnings|Youth employment and child labor",1.0,"The bill prevents employers from using the Religious Freedom Restoration Act to evade federal laws requiring them to provide wages, compensation, benefits, or leave, thereby directly reinforcing private employer obligations under statutes like the FLSA and FMLA.",,,,"The bill primarily addresses the applicability of the Religious Freedom Restoration Act to various federal laws, including those related to discrimination and civil rights, rather than directly imposing new obligations on private employers regarding wages, hours, or benefits.",1,enforcement,wage_hour,"The bill explicitly makes RFRA inapplicable to federal laws requiring employers to provide wages, other compensation, or benefits including leave, and to laws protecting collective workplace activity, thereby strengthening enforcement of private employer wage and benefit obligations by removing a potential religious exemption defense.",1,enforcement,wage_hour,"The bill prevents RFRA from being used as a defense against federal laws requiring employers to provide wages, compensation, benefits, leave, collective activity protections, and child labor protections, thereby strengthening the enforceability of private employer wage, hour, and benefit obligations under statutes like the FMLA, FLSA, and others."
s1777-115,A bill to amend the Internal Revenue Code of 1986 to impose an excise tax on employers with low-wage employees.,Corporate Responsibility Fee Act of 2017,Taxation,Corporate finance and management|Employee benefits and pensions|Health care costs and insurance|Health care coverage and access|Poverty and welfare assistance|Sales and excise taxes|Wages and earnings,1.0,"The bill imposes an excise tax on private employers based on their wage levels and provides tax reductions for providing health and retirement benefits, directly regulating private employer wage and benefit obligations.",1,enforcement,wage_hour,"The bill imposes an excise tax on employers with low-wage employees, directly affecting private employer wage obligations.",1,enforcement,wage_hour,"Imposes an excise tax penalty on private employers who pay wages below 218% of the federal poverty line, directly regulating employer wage conduct by creating financial consequences for low-wage employment practices.",1,enforcement,wage_hour,"The bill imposes an excise tax on private employers who pay low wages (below 218% of the federal poverty line), directly penalizing private employer wage conduct, with reductions for providing health and retirement benefits — this constitutes a regulatory obligation on private employers regarding wages and benefits."
hr2688-113,"To improve healthcare-related, tax-preferred savings accounts and to provide for cooperative governing of individual and group health insurance coverage across State lines, and for other purposes.",PATIENT's Health Care Act of 2013,Health,"Administrative remedies|Child health|Congressional oversight|Consumer affairs|Disability and health-based discrimination|Employment and training programs|Fraud offenses and financial crimes|Government studies and investigations|Health care costs and insurance|Health care coverage and access|Health personnel|Income tax deductions|Income tax exclusion|Insurance industry and regulation|Intergovernmental relations|Long-term, rehabilitative, and terminal care|Medicare|State and local government operations|Tax treatment of families",1.0,"The bill amends tax codes regarding Health Savings Accounts (HSAs) and Flexible Spending Arrangements, specifically addressing the portability of these employer-sponsored benefit funds upon separation from employment, which relates to the management of employee welfare benefits.",,,,"The bill primarily addresses tax-preferred savings accounts and interstate health insurance regulation, not private employer wage, hour, or benefit obligations.",,,,This bill primarily modifies tax treatment of individual health savings accounts and regulates health insurance market rules; it does not impose new mandatory obligations on private employers as sponsors of group health or welfare benefit plans under ERISA.,,,,"This bill primarily modifies tax-preferred savings accounts (HSAs, MSAs, FSAs) and allows health insurance sales across state lines; it does not impose new mandatory obligations on private employers regarding wages, hours, or benefits, but rather adjusts optional tax treatment of individual and employer health savings vehicles."
hr4132-113,To amend the Internal Revenue Code of 1986 to expand the size of employers eligible for the credit for employee health insurance expenses of small employers.,Helping Entrepreneurs Lower Prices Act of 2014,Taxation,Employee benefits and pensions|Health care costs and insurance|Income tax credits|Small business,1.0,"The bill expands the eligibility for the small employer health insurance tax credit, which directly incentivizes private employers to provide employer-sponsored group health benefits, a core component of the Wage Hour & Benefits category.",,,,"The bill expands eligibility for a tax credit related to employee health insurance expenses, which is a tax policy measure rather than a direct regulation of private employer wage, hour, or benefit obligations.",,,,"This bill expands eligibility for an existing tax credit that incentivizes small employers to voluntarily provide health insurance, but does not impose new mandatory wage, hour, or benefit obligations on private employers.",,,,"This bill expands eligibility for an existing small employer health insurance tax credit by raising the employee threshold; it is a tax benefit adjustment that incentivizes but does not impose mandatory wage, hour, or benefit obligations on private employers."
hr3162-112,"To prohibit the Secretary of Labor from implementing certain rules relating to employment of aliens described in section 101(a)(15)(H)(ii)(b) of the Immigration and Nationality Act, and for other purposes.",,Labor and Employment,Administrative law and regulatory procedures|Department of Labor|Foreign labor|Temporary and part-time employment|Wages and earnings,1.0,"The bill regulates the methodology for determining prevailing wages for H-2B temporary workers and other alien employees, directly impacting private employer wage obligations and compliance with labor certification requirements.",1,enforcement,wage_hour,"The bill directly affects wage determination rules for H-2B visa workers, impacting private employer wage obligations.",1,enforcement,wage_hour,"The bill prohibits the Secretary of Labor from implementing wage methodology rules for H-2B temporary workers and directs specific prevailing wage computation methods, directly affecting private employer wage obligations for foreign temporary workers under labor certification requirements.",1,enforcement,wage_hour,"The bill directly addresses private employer wage obligations by prohibiting DOL from implementing rules governing the prevailing wage methodology for H-2B temporary workers and directing specific wage computation methods, thereby loosening the regulatory framework governing wages that private employers must pay to these workers."
hr1121-115,"To amend the Public Health Service Act to prohibit application of pre-existing condition exclusions and to guarantee availability of health insurance coverage in the individual and group market, contingent on the enactment of legislation repealing the Patient Protection and Affordable Care Act, and for other purposes.",Pre-existing Conditions Protection Act of 2017,Health,Disability and health-based discrimination|Employee benefits and pensions|Genetics|Health care costs and insurance|Health care coverage and access|Health information and medical records|Health promotion and preventive care|Insurance industry and regulation|Medical tests and diagnostic methods,1.0,"The bill amends ERISA and the Public Health Service Act to mandate that private employers and insurers provide health insurance coverage without pre-existing condition exclusions, directly regulating employer-sponsored group health benefit obligations.",1,enforcement,healthcare,"The bill amends ERISA to maintain consumer protections related to employer-sponsored group health plans, directly imposing obligations on private employers as plan sponsors.",1,enforcement,healthcare,"The bill maintains ERISA requirements for employer-sponsored group health plans to cover preexisting conditions, accept all applicants, and comply with workplace wellness program standards, directly imposing obligations on private employers as plan sponsors.",1,enforcement,healthcare,"The bill amends ERISA to maintain consumer protections on employer-sponsored group health plans, including prohibitions on pre-existing condition exclusions, guaranteed availability requirements, and non-discrimination rules based on health status — these directly impose obligations on private employers as plan sponsors of group health plans."
s818-116,A bill to exempt certain 16- and 17-year-old individuals employed in logging operations from child labor laws.,Future Logging Careers Act,Labor and Employment,"Child safety and welfare|Family relationships|Forests, forestry, trees|Labor standards|Worker safety and health|Youth employment and child labor",1.0,"The bill amends child labor provisions under the Fair Labor Standards Act (FLSA) by creating an exemption for minors working in family-owned logging operations, directly regulating private employer obligations regarding youth employment.",,,,"The bill primarily addresses exemptions from child labor laws for youth in family-operated logging businesses, not private employer wage, hour, or benefit obligations.",1,enforcement,wage_hour,"The bill weakens child labor protections under the FLSA by creating a new exemption for 16- and 17-year-olds in logging operations, directly affecting private employer wage and hour obligations.",1,enforcement,wage_hour,"The bill directly modifies child labor law restrictions under the FLSA by exempting 16- and 17-year-olds working in family-owned logging operations, thereby loosening private employer wage and hour obligations related to youth employment."
hr2207-114,To amend the Internal Revenue Code of 1986 to repeal the dollar limitation on contributions to flexible spending accounts.,Flexible Spending Account Act,Taxation,Employee benefits and pensions|Health care costs and insurance|Income tax exclusion,1.0,"The bill modifies tax rules governing employer-sponsored health flexible spending arrangements, which are welfare benefit plans subject to ERISA obligations for private employers.",,,,"The bill modifies tax treatment of flexible spending accounts, which is a tax policy change rather than a direct regulation of private employer wage, hour, or benefit obligations.",,,,"This bill modifies the tax treatment of employee contributions to flexible spending accounts but does not impose new mandatory obligations on private employers regarding wages, hours, or benefits; it is general tax policy affecting optional benefit arrangements.",,,,"This bill modifies the tax treatment of voluntary flexible spending account contributions by removing a dollar cap; it does not impose new mandatory obligations on private employers regarding wages, hours, or benefits, but rather adjusts an optional plan feature's tax rules."
hr2443-113,To amend the Internal Revenue Code of 1986 to exempt certain educational institutions from the employer health insurance mandate.,Safeguarding Children Harmed by Obamacare's Onerous Levies Act,Taxation,"Comprehensive health care|Elementary and secondary education|Employee benefits and pensions|Health care costs and insurance|Health care coverage and access|Higher education|Sales and excise taxes|Teaching, teachers, curricula",1.0,"The bill modifies the employer health insurance mandate under the Affordable Care Act, directly affecting the obligations of private educational institutions to provide employer-sponsored group health benefits to their employees.",,,,"The bill primarily provides a tax exemption for certain educational institutions from the employer health insurance mandate, which is a tax policy change rather than a direct regulation of private employer wage, hour, or benefit obligations.",1,enforcement,healthcare,"The bill amends the ACA employer mandate (an ERISA-related employer obligation regarding group health coverage) by exempting educational institutions, thereby weakening the stringency of private employer healthcare obligations for this sector.",1,enforcement,healthcare,"The bill amends the ACA employer mandate by exempting certain educational institutions from the requirement to provide health insurance coverage to employees, directly weakening private employer healthcare benefit obligations under the Internal Revenue Code."
hr1981-114,To amend the Fair Labor Standards Act of 1938 to provide that an employee's `regular rate' for purposes of calculating overtime compensation will not be affected by certain additional payments.,Employee Bonus Protection Act,Labor and Employment,Labor standards|Wages and earnings,1.0,"The bill amends the Fair Labor Standards Act to define which payments are excluded from the regular rate used to calculate overtime compensation, directly regulating private employer wage obligations.",1,enforcement,wage_hour,"The bill modifies the calculation of overtime compensation under the FLSA, directly affecting private employer wage obligations.",1,enforcement,wage_hour,"Amends the FLSA's overtime calculation rules by excluding certain bonus payments from the regular rate, directly affecting how private employers compute overtime compensation obligations.",1,enforcement,wage_hour,"This bill directly amends the FLSA's definition of 'regular rate' for overtime calculation purposes, narrowing what payments private employers must include when computing overtime compensation, thereby modifying private employer wage/hour obligations."
s38-114,A bill to ensure that long-term unemployed individuals are not taken into account for purposes of the employer health care coverage mandate.,Helping Individuals Regain Employment Act,Taxation,Employee benefits and pensions|Health care costs and insurance|Health care coverage and access|Sales and excise taxes|Unemployment,1.0,"The bill modifies the definition of full-time employees for the employer health care coverage mandate, directly affecting private employers' obligations to provide group health benefits under the Affordable Care Act.",,,,"The bill modifies the definition of 'full-time employee' for the employer health care coverage mandate, but its primary purpose is to provide a tax-related incentive for hiring long-term unemployed individuals, not to impose new obligations on private employers regarding wage, hour, or benefits.",1,enforcement,healthcare,"Modifies the ACA employer mandate calculation by excluding long-term unemployed individuals from the full-time employee count, thereby weakening private employer obligations to provide minimum essential health coverage.",,,,"This bill reduces the scope of the ACA employer mandate by excluding long-term unemployed hires from the full-time employee count, effectively functioning as a hiring incentive/tax relief measure rather than imposing new or strengthened obligations on private employers regarding wage, hour, or benefit conduct."
hr1538-113,"To provide incentives to encourage financial institutions and small businesses to provide continuing financial education to customers, borrowers, and employees, and for other purposes.",National Financial Literacy Act of 2013,Finance and Financial Sector,Administrative law and regulatory procedures|Banking and financial institutions regulation|Consumer credit|Credit and credit markets|Department of the Treasury|Employee benefits and pensions|Federal Deposit Insurance Corporation (FDIC)|Federal Reserve System|Financial literacy|Financial services and investments|Income tax credits|National Credit Union Administration|Small business,1.0,"The bill provides a tax credit to small businesses for providing financial education to employees, which constitutes a tax incentive encouraging employers to expand employee benefits.",,,,"The bill primarily focuses on financial literacy and provides a tax credit for financial education, which is not directly related to employer wage, hour, or benefit obligations.",,,,"Although the bill offers a tax credit for employer-provided financial education to employees, this is a general employee development benefit unrelated to wage, hour, or benefit compliance obligations; the bill's primary focus is financial literacy promotion in the banking sector, not regulation of private employer wage or benefit conduct.",,,,"Although the bill includes a tax credit for small businesses providing financial education to employees, this is a general tax credit incentivizing financial literacy education, not a credit specifically tied to employer-provided job training in the wage/hour/benefits sense; the bill's primary subject is financial literacy in the finance sector, not private employer wage, hour, or benefit obligations."
hr4763-114,"To amend the Fair Labor Standards Act of 1938 and the Portal-to-Portal Act of 1947 to prevent wage theft and assist in the recovery of stolen wages, to authorize the Secretary of Labor to administer grants to prevent wage and hour violations, and for other purposes.",Wage Theft Prevention and Wage Recovery Act,Labor and Employment,"Alternative dispute resolution, mediation, arbitration|Civil actions and liability|Community life and organization|Congressional oversight|Criminal investigation, prosecution, interrogation|Employment discrimination and employee rights|Government studies and investigations|Labor standards|Personnel records|Wages and earnings",1.0,"The bill amends the Fair Labor Standards Act to strengthen protections against wage theft, increase penalties for unpaid wages and overtime violations, and prohibit mandatory arbitration waivers, directly regulating private employer wage and hour obligations.",1,enforcement,wage_hour,"The bill amends the Fair Labor Standards Act to enhance enforcement against wage theft, directly imposing new obligations on private employers regarding wage and hour compliance.",1,enforcement,wage_hour,"This bill comprehensively strengthens FLSA enforcement by expanding employer disclosure obligations, increasing damages for wage violations, extending statutes of limitations, and prohibiting arbitration waivers for wage claims—all directly tightening private employer wage and hour compliance obligations.",1,enforcement,wage_hour,"This bill directly amends the FLSA and Portal-to-Portal Act to strengthen private employer wage obligations by increasing damages for wage theft, expanding disclosure requirements, extending statutes of limitations, prohibiting pre-dispute arbitration waivers for wage claims, and authorizing grants to enhance wage and hour enforcement."
